"origin_fips","dest_fips","num_migrants"
18,6,4543
35,6,4119
16,6,4505
9,6,3421
40,6,4051
20,6,3356
45,6,3280
22,6,2831
19,6,2759
21,6,2435
1,6,2465
5,6,2414
2,6,2281
11,6,1510
30,6,1911
31,6,1985
28,6,1990
33,6,1210
23,6,1087
44,6,1106
56,6,1086
46,6,808
50,6,634
38,6,667
10,6,618
54,6,522
6,8,17654
48,8,15832
12,8,7435
4,8,7794
17,8,4628
36,8,3867
35,8,4469
53,8,3927
57,8,4929
26,8,3409
20,8,3771
51,8,3734
32,8,3526
13,8,3708
56,8,3079
39,8,2972
29,8,3127
27,8,2689
37,8,3282
31,8,2832
49,8,3372
42,8,2429
55,8,2317
40,8,2808
41,8,2169
19,8,1923
47,8,2145
18,8,1892
25,8,1512
24,8,1679
34,8,1505
15,8,1721
30,8,1325
16,8,1450
45,8,1335
22,8,1321
21,8,1457
46,8,1023
1,8,1205
2,8,1088
5,8,968
9,8,738
38,8,583
33,8,454
28,8,571
23,8,405
50,8,343
11,8,312
54,8,279
44,8,260
10,8,202
36,9,15468
25,9,5602
12,9,4923
34,9,2996
6,9,2734
42,9,1913
44,9,1714
51,9,1609
37,9,1536
57,9,1806
48,9,1429
13,9,1282
17,9,1045
39,9,841
24,9,862
33,9,736
45,9,865
23,9,650
26,9,719
4,9,592
53,9,691
8,9,495
50,9,423
18,9,408
47,9,419
27,9,350
55,9,355
29,9,322
11,9,226
32,9,279
19,9,220
41,9,228
15,9,282
1,9,224
21,9,205
49,9,254
22,9,184
10,9,160
35,9,137
40,9,130
20,9,141
28,9,123
31,9,111
54,9,94
5,9,75
2,9,65
16,9,70
30,9,43
56,9,42
46,9,37
38,9,15
42,10,5971
24,10,4467
34,10,2757
36,10,1506
12,10,1254
51,10,1167
37,10,668
6,10,568
48,10,587
13,10,503
57,10,488
17,10,311
39,10,281
25,10,231
9,10,231
45,10,255
4,10,227
26,10,189
47,10,158
27,10,160
53,10,137
11,10,103
8,10,125
29,10,120
18,10,102
32,10,118
21,10,109
54,10,100
1,10,113
22,10,83
55,10,79
33,10,68
19,10,78
23,10,68
40,10,82
20,10,81
2,10,84
28,10,75
35,10,71
44,10,57
31,10,47
41,10,32
49,10,55
5,10,36
15,10,45
38,10,39
50,10,30
56,10,31
16,10,26
46,10,29
30,10,25
24,11,12134
51,11,6650
36,11,2387
6,11,2092
25,11,1080
42,11,1078
12,11,1071
17,11,894
37,11,934
48,11,852
34,11,705
57,11,946
13,11,680
39,11,500
26,11,446
53,11,445
9,11,382
8,11,340
27,11,290
45,11,303
47,11,265
29,11,249
4,11,267
55,11,210
18,11,182
41,11,181
22,11,146
33,11,127
10,11,129
44,11,119
21,11,104
23,11,112
50,11,99
1,11,99
19,11,85
20,11,111
35,11,96
32,11,100
15,11,96
54,11,78
49,11,79
28,11,86
5,11,74
2,11,58
31,11,52
40,11,50
30,11,38
16,11,27
46,11,22
38,11,22
56,11,21
36,12,40195
13,12,32264
48,12,21580
34,12,18496
6,12,17815
37,12,19050
42,12,17026
39,12,17147
51,12,17253
26,12,15354
17,12,14174
57,12,15995
25,12,12298
47,12,11554
1,12,10677
24,12,9593
18,12,9423
45,12,9201
9,12,8127
8,12,5872
21,12,5809
29,12,5624
4,12,5255
55,12,5166
53,12,5011
22,12,4509
23,12,4258
27,12,3845
32,12,3644
33,12,3557
28,12,3759
44,12,2961
20,12,2814
40,12,2775
5,12,2381
54,12,2075
19,12,2048
15,12,2079
35,12,1970
41,12,1687
49,12,1880
10,12,1518
31,12,1392
50,12,1194
2,12,1118
11,12,815
16,12,863
46,12,647
30,12,684
56,12,519
38,12,473
12,13,35085
48,13,16649
1,13,13766
37,13,12458
36,13,11273
45,13,11556
47,13,11655
6,13,10378
51,13,8663
39,13,6556
17,13,6116
26,13,5887
57,13,6677
42,13,4935
34,13,5106
24,13,4154
22,13,3577
18,13,3138
21,13,3429
28,13,2988
8,13,2746
29,13,2690
53,13,2992
25,13,2348
4,13,2421
27,13,2298
9,13,1973
55,13,1756
20,13,1934
40,13,1695
15,13,1743
5,13,1335
32,13,1205
19,13,840
49,13,900
2,13,899
41,13,685
54,13,648
35,13,737
10,13,658
11,13,477
31,13,651
33,13,512
23,13,406
44,13,438
16,13,382
30,13,233
50,13,204
46,13,207
56,13,181
38,13,192
6,15,8820
57,15,3841
53,15,2891
48,15,3115
12,15,2334
51,15,2254
32,15,1436
36,15,1139
41,15,1116
13,15,1587
8,15,1235
4,15,1256
37,15,1424
17,15,825
24,15,890
42,15,652
39,15,688
26,15,607
45,15,722
9,15,623
29,15,606
34,15,463
47,15,619
2,15,607
25,15,407
49,15,598
40,15,555
20,15,565
27,15,366
55,15,360
1,15,445
18,15,367
21,15,426
22,15,402
16,15,337
35,15,286
23,15,252
30,15,219
28,15,245
19,15,179
33,15,142
5,15,176
31,15,197
44,15,169
54,15,102
11,15,93
56,15,74
10,15,83
46,15,75
38,15,71
50,15,49
53,16,6967
6,16,6735
49,16,4548
41,16,3663
32,16,2005
4,16,2017
48,16,1639
30,16,1408
8,16,1362
56,16,1070
12,16,770
57,16,773
2,16,718
37,16,565
51,16,499
17,16,393
26,16,377
36,16,334
27,16,359
13,16,427
29,16,383
42,16,350
39,16,373
35,16,327
40,16,305
15,16,297
55,16,283
18,16,297
47,16,266
20,16,273
31,16,288
46,16,221
19,16,244
38,16,168
21,16,168
24,16,156
25,16,141
34,16,134
22,16,141
45,16,162
5,16,150
1,16,143
28,16,100
23,16,76
9,16,66
33,16,53
54,16,63
50,16,43
44,16,48
11,16,22
10,16,27
18,17,14389
6,17,11775
55,17,10920
29,17,10378
12,17,10041
26,17,8625
48,17,9238
19,17,6797
39,17,5740
36,17,5037
13,17,4699
4,17,4172
27,17,4022
57,17,4120
51,17,3891
47,17,3608
8,17,3084
37,17,3223
42,17,2988
53,17,2592
21,17,2605
25,17,1986
34,17,2412
32,17,2029
24,17,1691
20,17,1807
45,17,1340
1,17,1491
5,17,1489
28,17,1463
9,17,1197
40,17,1244
22,17,1171
31,17,1055
41,17,907
35,17,740
49,17,870
11,17,487
15,17,737
16,17,480
2,17,440
54,17,345
46,17,313
30,17,286
10,17,339
23,17,277
33,17,226
38,17,286
44,17,247
56,17,228
50,17,146
17,18,18847
39,18,8869
21,18,9012
26,18,7812
12,18,6632
6,18,4464
48,18,4317
47,18,3159
13,18,2572
37,18,2492
29,18,2255
36,18,1980
4,18,1933
55,18,1856
51,18,1830
42,18,1663
8,18,1356
57,18,1205
27,18,1099
53,18,1053
45,18,1055
1,18,1057
19,18,1004
34,18,840
24,18,763
32,18,749
20,18,806
40,18,721
25,18,649
5,18,665
28,18,679
22,18,558
49,18,587
41,18,396
9,18,374
31,18,395
54,18,402
15,18,326
35,18,335
16,18,315
10,18,257
2,18,226
46,18,195
30,18,180
56,18,172
11,18,125
33,18,153
38,18,159
50,18,118
23,18,107
44,18,86
17,19,8549
31,19,5628
27,19,3976
6,19,3298
29,19,2762
48,19,2981
55,19,2413
12,19,1811
46,19,1546
8,19,1560
4,19,1559
26,19,1393
20,19,1340
18,19,1157
37,19,1092
13,19,1056
36,19,904
53,19,955
39,19,939
51,19,753
47,19,726
42,19,628
57,19,577
34,19,580
32,19,536
40,19,565
5,19,518
41,19,400
21,19,422
49,19,533
24,19,364
25,19,324
9,19,320
45,19,298
38,19,274
1,19,280
22,19,245
56,19,253
35,19,214
16,19,269
28,19,227
30,19,224
15,19,166
2,19,133
33,19,149
10,19,102
11,19,59
23,19,95
44,19,85
54,19,72
50,19,35
29,20,15725
48,20,7367
40,20,4616
6,20,4298
8,20,3804
12,20,2586
31,20,2185
57,20,2639
17,20,2049
13,20,2285
4,20,1860
19,20,1433
37,20,1639
51,20,1557
36,20,1394
53,20,1381
26,20,1339
39,20,1326
47,20,1473
5,20,1187
27,20,832
18,20,926
1,20,957
21,20,1000
42,20,745
35,20,792
55,20,694
32,20,656
22,20,771
41,20,570
45,20,702
15,20,666
24,20,564
49,20,568
34,20,411
28,20,433
46,20,408
25,20,344
56,20,319
2,20,449
38,20,316
16,20,337
30,20,206
9,20,222
54,20,152
23,20,130
11,20,71
10,20,93
33,20,78
44,20,53
50,20,50
39,21,11181
18,21,9147
47,21,9109
12,21,5980
48,21,6024
17,21,3585
13,21,4206
6,21,2961
26,21,2976
37,21,2800
51,21,2329
36,21,1884
57,21,1956
29,21,1613
42,21,1480
54,21,1452
1,21,1619
45,21,1214
8,21,1225
4,21,1049
53,21,1126
22,21,835
55,21,749
24,21,751
34,21,637
28,21,751
20,21,793
40,21,725
5,21,616
25,21,449
27,21,537
32,21,458
15,21,541
19,21,373
49,21,409
41,21,346
2,21,333
9,21,243
35,21,246
31,21,252
16,21,229
33,21,185
23,21,159
11,21,90
56,21,131
30,21,128
10,21,129
50,21,68
44,21,104
46,21,89
38,21,82
48,22,20848
28,22,7020
12,22,6283
13,22,5031
6,22,4213
1,22,2709
5,22,2714
47,22,2596
36,22,1866
51,22,2196
37,22,2254
57,22,2292
17,22,1569
8,22,1417
39,22,1301
29,22,1384
26,22,1287
40,22,1470
53,22,1180
4,22,1093
45,22,1166
42,22,945
18,22,988
21,22,1046
24,22,783
20,22,995
32,22,835
25,22,537
34,22,576
55,22,521
41,22,454
27,22,411
35,22,395
15,22,456
2,22,404
19,22,331
9,22,249
31,22,321
49,22,320
56,22,325
11,22,172
54,22,220
30,22,182
16,22,176
38,22,186
23,22,132
33,22,101
10,22,114
44,22,100
46,22,94
50,22,58
25,23,2917
33,23,2804
12,23,1888
36,23,1321
6,23,1012
9,23,866
37,23,768
48,23,744
51,23,675
42,23,615
50,23,501
34,23,515
13,23,460
57,23,435
8,23,354
53,23,349
44,23,314
4,23,327
24,23,333
39,23,316
45,23,261
26,23,228
17,23,239
47,23,248
41,23,127
21,23,152
27,23,141
18,23,157
55,23,147
2,23,137
29,23,137
49,23,140
35,23,112
1,23,119
32,23,109
40,23,85
11,23,64
15,23,102
22,23,90
30,23,83
20,23,99
28,23,87
19,23,71
5,23,57
10,23,63
56,23,51
54,23,66
31,23,55
16,23,49
38,23,38
46,23,21
51,24,18993
11,24,15334
42,24,10970
12,24,8134
36,24,7505
6,24,6496
37,24,5879
34,24,5243
48,24,5531
57,24,5082
13,24,4434
10,24,3885
39,24,2527
25,24,2149
54,24,2368
17,24,2252
26,24,1986
45,24,1802
47,24,1714
53,24,1589
9,24,1369
8,24,1445
4,24,1437
29,24,977
18,24,881
1,24,875
27,24,771
15,24,1034
55,24,712
21,24,795
22,24,736
32,24,655
41,24,574
20,24,560
28,24,524
23,24,495
40,24,537
49,24,553
44,24,408
35,24,478
33,24,367
19,24,338
5,24,310
2,24,296
31,24,231
50,24,179
16,24,184
30,24,149
38,24,133
56,24,92
46,24,83
36,25,11076
12,25,9476
33,25,8557
6,25,6921
9,25,6304
44,25,6612
34,25,3888
42,25,3386
23,25,2551
48,25,2872
51,25,2605
57,25,2808
37,25,2541
17,25,2185
13,25,2110
24,25,1774
50,25,1517
39,25,1678
26,25,1352
53,25,1300
8,25,1207
4,25,1269
45,25,930
11,25,675
27,25,826
47,25,756
55,25,700
29,25,699
41,25,586
18,25,589
32,25,533
49,25,498
22,25,406
1,25,443
19,25,317
15,25,335
21,25,314
35,25,279
20,25,274
10,25,259
40,25,242
28,25,200
31,25,201
2,25,173
5,25,164
16,25,180
30,25,120
54,25,99
56,25,80
38,25,75
46,25,60
12,26,8811
39,26,8042
17,26,6730
18,26,6584
6,26,5651
48,26,5397
55,26,3332
36,26,3029
4,26,3068
13,26,3364
37,26,3282
47,26,3277
51,26,2485
57,26,2597
8,26,1967
42,26,1964
29,26,1700
32,26,1587
21,26,1662
53,26,1494
27,26,1380
45,26,1403
1,26,1391
34,26,1208
24,26,1192
25,26,914
19,26,905
41,26,688
22,26,751
5,26,738
20,26,640
40,26,682
28,26,672
9,26,577
56,26,564
49,26,636
15,26,444
35,26,444
2,26,411
31,26,358
30,26,309
11,26,208
54,26,363
33,26,274
16,26,232
23,26,207
46,26,183
38,26,161
50,26,147
10,26,142
44,26,125
55,27,10013
38,27,5124
6,27,4508
17,27,4047
19,27,3473
48,27,3584
12,27,2740
46,27,2263
4,27,2178
8,27,1879
26,27,1760
36,27,1502
53,27,1475
39,27,1347
29,27,1327
13,27,1195
37,27,1170
42,27,1128
18,27,1065
57,27,1067
51,27,1027
31,27,1007
32,27,768
47,27,862
20,27,747
41,27,736
25,27,702
34,27,721
30,27,553
24,27,490
40,27,513
49,27,490
5,27,476
45,27,385
21,27,413
9,27,379
15,27,346
2,27,322
35,27,323
16,27,331
56,27,309
1,27,315
22,27,250
11,27,148
28,27,230
23,27,162
33,27,150
44,27,87
10,27,83
54,27,81
50,27,64
47,28,9692
22,28,6371
1,28,4841
48,28,4516
12,28,4111
13,28,3400
6,28,1868
17,28,1892
5,28,1706
37,28,1351
51,28,1308
57,28,1207
26,28,1022
29,28,994
39,28,910
18,28,856
36,28,728
8,28,724
45,28,723
55,28,672
21,28,671
42,28,622
53,28,621
40,28,582
4,28,536
24,28,423
20,28,360
32,28,327
27,28,284
34,28,245
25,28,182
19,28,223
31,28,218
35,28,213
15,28,231
41,28,200
9,28,150
2,28,178
49,28,216
30,28,134
54,28,124
16,28,126
56,28,96
23,28,82
11,28,59
33,28,53
38,28,58
46,28,67
10,28,61
44,28,38
50,28,14
20,29,15833
17,29,12994
48,29,7935
6,29,6294
12,29,4905
5,29,5103
19,29,3135
40,29,3266
47,29,2793
26,29,2676
8,29,2514
13,29,2636
4,29,2240
18,29,2264
39,29,2234
36,29,1989
57,29,2355
37,29,2191
51,29,2070
31,29,1796
55,29,1915
53,29,1856
27,29,1571
21,29,1641
42,29,1346
22,29,1436
32,29,1254
1,29,1066
28,29,1123
45,29,960
41,29,822
24,29,776
34,29,756
49,29,842
25,29,595
35,29,647
15,29,672
2,29,491
46,29,422
16,29,437
9,29,366
56,29,362
30,29,318
38,29,235
11,29,142
33,29,180
54,29,211
10,29,154
23,29,150
44,29,95
50,29,62
53,30,2799
6,30,2511
56,30,1397
8,30,1309
16,30,1501
41,30,1222
48,30,1093
4,30,1076
38,30,729
27,30,665
12,30,710
49,30,834
32,30,659
26,30,480
57,30,521
2,30,452
46,30,406
17,30,337
39,30,403
55,30,348
42,30,349
36,30,300
37,30,327
13,30,341
51,30,353
35,30,384
29,30,323
40,30,297
47,30,287
31,30,218
18,30,225
19,30,209
20,30,201
15,30,185
45,30,145
25,30,117
34,30,129
21,30,148
5,30,153
24,30,116
33,30,88
22,30,114
1,30,130
23,30,82
50,30,62
28,30,79
9,30,63
54,30,65
11,30,27
10,30,21
44,30,16
19,31,5385
8,31,2726
6,31,2844
48,31,2774
20,31,2382
29,31,1713
46,31,1565
12,31,1490
17,31,1233
4,31,1225
27,31,1043
56,31,1001
53,31,714
57,31,762
55,31,657
13,31,623
26,31,638
51,31,680
32,31,607
37,31,593
40,31,569
39,31,516
36,31,434
47,31,452
18,31,443
42,31,379
49,31,471
41,31,348
5,31,394
24,31,312
38,31,317
35,31,325
1,31,312
30,31,240
22,31,257
16,31,297
34,31,202
28,31,220
25,31,174
15,31,245
21,31,200
45,31,225
2,31,191
9,31,83
23,31,62
54,31,58
44,31,65
10,31,53
11,31,46
33,31,41
50,31,21
6,32,28088
4,32,5268
48,32,4190
12,32,3467
49,32,3840
53,32,3087
36,32,2075
17,32,2306
8,32,2175
41,32,1959
26,32,1825
15,32,1804
39,32,1659
57,32,1975
16,32,1636
51,32,1160
13,32,1168
42,32,1013
35,32,1009
37,32,987
34,32,871
29,32,881
18,32,783
47,32,798
27,32,742
55,32,683
30,32,660
2,32,687
25,32,553
40,32,645
24,32,618
20,32,521
45,32,435
19,32,381
56,32,474
31,32,428
22,32,394
5,32,419
21,32,396
1,32,365
9,32,291
28,32,325
46,32,255
38,32,194
33,32,156
23,32,117
44,32,86
54,32,113
10,32,107
11,32,60
50,32,67
25,33,10097
23,33,2663
12,33,2051
50,33,1898
36,33,1543
6,33,1056
9,33,926
37,33,747
51,33,653
42,33,585
48,33,593
34,33,531
44,33,468
57,33,474
13,33,364
8,33,337
4,33,383
39,33,395
24,33,306
17,33,299
53,33,298
45,33,290
26,33,265
47,33,258
41,33,166
18,33,184
27,33,148
32,33,142
55,33,155
29,33,130
49,33,135
21,33,105
1,33,105
30,33,82
11,33,69
35,33,88
15,33,78
2,33,72
20,33,84
40,33,67
19,33,80
56,33,55
22,33,59
10,33,53
54,33,68
16,33,48
28,33,51
5,33,40
38,33,36
31,33,46
46,33,7
36,34,45996
42,34,18860
12,34,11828
6,34,6564
51,34,3916
37,34,3885
25,34,3155
48,34,3712
57,34,3924
13,34,3399
24,34,2906
9,34,2695
17,34,2386
39,34,2023
10,34,1569
45,34,1516
26,34,1420
4,34,1162
53,34,1013
8,34,912
47,34,957
18,34,689
32,34,724
29,34,665
27,34,600
44,34,496
55,34,576
11,34,354
33,34,436
21,34,473
22,34,410
19,34,407
1,34,457
15,34,416
20,34,353
23,34,310
40,34,315
41,34,288
49,34,348
5,34,322
50,34,205
54,34,255
28,34,238
35,34,220
31,34,166
2,34,187
16,34,109
30,34,87
46,34,64
56,34,47
38,34,52
48,35,11858
4,35,8186
6,35,5700
8,35,4838
12,35,3013
57,35,2032
32,35,1765
53,35,1282
36,35,1011
17,35,990
40,35,1090
49,35,1254
39,35,837
51,35,946
26,35,870
13,35,907
41,35,740
37,35,879
42,35,599
20,35,734
29,35,630
47,35,602
27,35,475
55,35,459
2,35,577
18,35,491
25,35,430
24,35,482
16,35,478
5,35,421
34,35,338
22,35,418
15,35,389
56,35,377
31,35,363
45,35,371
19,35,319
30,35,335
1,35,382
21,35,304
28,35,257
46,35,242
9,35,163
23,35,147
33,35,97
11,35,81
38,35,118
50,35,92
54,35,97
10,35,77
44,35,57
34,36,32234
12,36,29204
6,36,16577
42,36,18452
25,36,9717
9,36,10522
37,36,9886
57,36,10074
51,36,8708
48,36,8725
13,36,9142
17,36,5386
24,36,5659
39,36,5026
26,36,3972
45,36,3910
4,36,3413
53,36,2892
8,36,2528
47,36,2552
11,36,1668
27,36,1691
32,36,1796
50,36,1690
29,36,1783
18,36,1783
55,36,1399
33,36,1361
44,36,1312
41,36,1227
22,36,1333
1,36,1487
23,36,1153
21,36,1390
15,36,1076
10,36,1066
20,36,1004
40,36,1046
49,36,981
19,36,657
35,36,634
5,36,624
28,36,643
54,36,548
2,36,538
31,36,401
16,36,347
30,36,300
56,36,192
38,36,174
46,36,185
12,37,22138
51,37,21310
45,37,18101
36,37,15965
13,37,13594
6,37,11838
48,37,10636
42,37,8371
39,37,7792
34,37,7631
24,37,6950
26,37,6213
57,37,6703
47,37,5948
17,37,4693
25,37,3558
18,37,3110
9,37,2816
1,37,3141
53,37,2901
4,37,2911
8,37,2573
21,37,2616
29,37,2450
54,37,1911
55,37,1764
22,37,1976
27,37,1467
20,37,1785
28,37,1497
40,37,1538
15,37,1589
32,37,1216
33,37,1008
19,37,1108
5,37,1156
23,37,985
41,37,947
11,37,779
10,37,847
44,37,817
49,37,894
35,37,689
2,37,756
50,37,587
31,37,498
16,37,519
30,37,377
56,37,246
46,37,260
38,37,194
27,38,5627
46,38,1225
30,38,930
48,38,926
6,38,816
8,38,758
57,38,809
12,38,577
4,38,545
53,38,542
56,38,580
55,38,498
26,38,400
17,38,365
31,38,368
32,38,319
19,38,323
39,38,286
29,38,265
37,38,298
16,38,282
41,38,216
13,38,241
51,38,256
2,38,222
22,38,210
49,38,238
36,38,189
42,38,170
40,38,204
18,38,178
20,38,174
47,38,154
35,38,134
24,38,114
5,38,110
1,38,97
28,38,99
45,38,91
15,38,103
34,38,77
25,38,53
21,38,51
23,38,43
54,38,34
9,38,34
33,38,28
10,38,33
11,38,19
50,38,15
44,38,7
12,39,11763
21,39,8824
26,39,8962
42,39,7232
18,39,7942
6,39,6215
48,39,5871
36,39,5177
17,39,5219
37,39,5254
54,39,4656
13,39,4596
51,39,4526
47,39,3770
4,39,2551
45,39,2425
57,39,2592
34,39,2146
8,39,1886
24,39,1881
29,39,1831
53,39,1797
25,39,1448
55,39,1684
1,39,1531
32,39,1323
27,39,1190
9,39,878
20,39,909
22,39,900
40,39,945
19,39,916
41,39,692
49,39,897
28,39,699
5,39,688
15,39,559
35,39,525
31,39,466
11,39,315
2,39,407
10,39,404
33,39,350
23,39,346
16,39,442
56,39,298
30,39,193
44,39,227
38,39,217
46,39,210
50,39,173
48,40,19641
6,40,6203
5,40,5526
20,40,5344
29,40,4023
12,40,3458
8,40,2994
57,40,2600
4,40,2212
13,40,2300
17,40,1855
47,40,1611
37,40,1736
53,40,1571
51,40,1540
36,40,1356
35,40,1437
39,40,1278
22,40,1367
26,40,1257
32,40,1263
18,40,1061
42,40,796
1,40,898
19,40,734
41,40,763
21,40,830
28,40,751
55,40,698
24,40,653
31,40,672
27,40,604
45,40,631
49,40,729
15,40,631
34,40,448
2,40,477
56,40,451
30,40,361
16,40,433
25,40,308
46,40,325
54,40,297
9,40,269
38,40,178
23,40,138
33,40,127
44,40,81
10,40,81
50,40,56
11,40,42
6,41,19893
53,41,15955
4,41,3717
16,41,3538
48,41,2837
32,41,2596
8,41,2226
12,41,1741
36,41,1520
49,41,1901
17,41,1305
2,41,1324
30,41,1231
15,41,1224
26,41,1114
57,41,1106
27,41,917
42,41,890
51,41,996
37,41,1022
39,41,886
29,41,896
13,41,829
25,41,685
55,41,705
35,41,672
18,41,640
47,41,530
40,41,536
20,41,488
19,41,503
24,41,465
56,41,476
34,41,456
45,41,362
31,41,392
21,41,330
22,41,305
9,41,257
5,41,293
1,41,270
23,41,229
46,41,217
38,41,173
50,41,151
33,41,180
11,41,135
28,41,128
54,41,90
44,41,89
10,41,49
34,42,23932
36,42,23347
12,42,12953
24,42,11821
39,42,8087
51,42,7888
6,42,7031
37,42,6334
48,42,5619
10,42,5107
13,42,4298
57,42,4399
25,42,3220
17,42,3020
26,42,2982
54,42,2418
45,42,2496
9,42,2421
4,42,2335
8,42,2117
18,42,1877
47,42,1884
53,42,1713
29,42,1237
32,42,1157
55,42,1156
27,42,1115
11,42,791
21,42,1115
1,42,979
22,42,782
40,42,716
33,42,665
41,42,667
49,42,875
23,42,648
20,42,723
44,42,555
15,42,582
19,42,572
35,42,527
50,42,350
28,42,466
5,42,474
2,42,336
56,42,358
31,42,359
30,42,287
16,42,293
38,42,157
46,42,132
25,44,5820
9,44,1645
36,44,1644
12,44,1695
6,44,1005
51,44,750
42,44,564
34,44,556
57,44,718
33,44,367
37,44,457
48,44,451
13,44,387
24,44,322
17,44,309
23,44,283
39,44,233
53,44,266
4,44,189
8,44,165
45,44,169
50,44,125
26,44,140
32,44,128
47,44,153
29,44,123
18,44,114
15,44,144
27,44,82
11,44,53
21,44,76
22,44,90
55,44,65
41,44,54
1,44,63
35,44,49
49,44,46
10,44,49
40,44,60
20,44,46
19,44,40
28,44,59
31,44,34
54,44,30
5,44,39
2,44,30
30,44,17
16,44,14
38,44,17
46,44,14
56,44,3
37,45,20355
13,45,12229
12,45,10118
36,45,6303
51,45,5364
42,45,4015
39,45,3922
48,45,4399
6,45,3780
34,45,3293
47,45,2999
26,45,2802
24,45,2577
57,45,2946
17,45,1876
1,45,1733
25,45,1493
18,45,1517
9,45,1395
21,45,1448
53,45,1425
4,45,1078
8,45,1112
29,45,952
54,45,886
22,45,945
55,45,817
28,45,726
15,45,790
40,45,654
33,45,518
20,45,681
27,45,591
32,45,602
5,45,529
23,45,422
44,45,385
41,45,340
2,45,475
19,45,347
10,45,346
35,45,330
49,45,361
50,45,278
11,45,237
31,45,234
16,45,243
30,45,110
46,45,141
38,45,144
56,45,114
27,46,2951
19,46,1959
31,46,1515
6,46,1216
38,46,1183
8,46,1054
48,46,1086
56,46,970
4,46,776
12,46,629
53,46,561
55,46,491
30,46,498
57,46,506
17,46,422
29,46,408
32,46,343
20,46,386
26,46,345
39,46,295
41,46,260
13,46,256
36,46,253
18,46,291
51,46,237
2,46,199
37,46,223
49,46,240
16,46,225
47,46,207
42,46,181
40,46,211
35,46,199
21,46,137
24,46,137
1,46,122
5,46,134
45,46,116
15,46,98
28,46,80
34,46,74
25,46,74
22,46,75
9,46,44
33,46,44
23,46,39
11,46,25
54,46,22
50,46,18
10,46,31
44,46,15
12,47,13864
13,47,11934
28,47,9537
21,47,9099
48,47,7926
1,47,6712
51,47,6533
37,47,6580
6,47,5901
26,47,5736
39,47,5058
17,47,4897
18,47,3889
36,47,3399
5,47,3162
45,47,3152
29,47,2685
42,47,2352
57,47,2794
22,47,2209
4,47,1944
8,47,1763
53,47,1899
24,47,1693
55,47,1644
34,47,1441
40,47,1287
25,47,1024
20,47,1298
27,47,964
32,47,953
19,47,846
54,47,808
9,47,740
41,47,626
15,47,773
49,47,616
35,47,550
